ID,customer_id,date,hour
594,79793,2014-10-11,1
89172,29649,2017-02-14,18
16533,45254,2012-02-09,0
80615,80046,2015-10-16,20
41916,93625,2013-06-05,0
6315,6186,2019-06-29,1
27018,58866,2010-08-30,13
12087,59551,2014-07-17,15
24699,20827,2010-07-25,14
11637,33521,2013-07-24,10
31896,33218,2016-03-29,20
30620,49832,2014-09-07,13
87954,22659,2018-07-02,0
85720,2550,2018-06-04,0
21590,15,2018-06-20,17
65968,7782,2019-07-11,1
40684,4312,2019-03-26,22
23088,38576,2010-10-26,23
24800,61247,2010-01-11,14
18624,16860,2018-12-02,17
91679,8787,2015-03-06,3
31352,78826,2019-02-23,8
23688,82958,2010-09-25,20
44886,57194,2020-12-29,23
1333,82330,2014-01-21,15
86146,33254,2015-10-20,10
58148,64317,2012-09-26,9
29147,63711,2018-10-23,13
62157,55308,2010-03-20,4
20292,16412,2013-03-24,9
9648,14436,2020-07-04,23
66097,54990,2011-04-02,7
11001,84284,2015-04-28,15
60866,59670,2017-06-22,0
79447,40617,2017-12-09,11
94251,49214,2018-06-06,9
64951,37542,2017-08-18,1
10459,10388,2013-03-31,4
24398,20020,2019-01-15,5
61546,6933,2015-01-18,17
32224,24103,2020-06-10,20
55713,89217,2019-02-14,6
70598,52332,2019-08-18,2
9941,46925,2015-07-23,22
77739,67133,2011-03-24,15
41143,31997,2019-03-30,23
74184,6495,2010-11-13,18
52957,69037,2019-02-06,2
59254,10403,2018-02-27,13
70873,96440,2016-12-14,17
48075,37898,2012-01-21,13
60240,76344,2015-04-29,16
10310,29166,2011-04-21,3
52763,56300,2010-06-24,21
71554,67395,2010-11-16,22
2974,23363,2020-03-16,9
54579,94625,2015-11-07,21
29362,913,2015-05-01,7
17891,58652,2020-12-06,16
69752,25233,2018-07-15,23
32495,30954,2010-11-01,11
32564,78412,2019-08-19,2
88565,98863,2014-04-08,11
24838,21070,2010-09-25,20
34239,31341,2014-08-25,19
65538,85956,2010-09-23,8
79006,11030,2011-10-19,11
51917,54394,2014-04-15,23
69981,36632,2020-04-16,11
57620,21594,2016-07-08,9
35339,39909,2010-02-28,11
47606,29322,2019-12-22,1
53690,3347,2011-08-01,8
47783,20985,2019-12-07,22
83826,87984,2019-05-13,4
44211,85540,2010-09-06,6
4177,11472,2020-02-15,3
43407,41862,2019-04-07,17
32772,33173,2019-05-02,3
13210,94967,2020-04-22,16
48916,704,2018-12-10,4
87455,33994,2020-10-21,10
97732,82305,2020-12-31,10
66990,43630,2015-05-17,14
77356,59866,2017-12-07,13
70201,43258,2018-09-21,10
42917,26296,2016-09-25,21
6370,62475,2015-02-03,17
59106,75506,2014-04-19,2
15934,13170,2020-02-02,14
39969,43319,2016-04-04,18
20862,60873,2013-11-13,7
67268,40591,2013-08-11,0
18252,65572,2018-05-27,6
73368,34218,2016-08-11,19
78280,91935,2012-06-25,17
7308,10508,2020-02-27,4
97889,86958,2015-01-14,15
47870,11167,2014-01-23,13
16583,41482,2010-08-20,20
78921,65909,2012-02-10,23
9219,5248,2016-09-13,14
72680,56165,2014-12-06,14
63255,7587,2015-01-23,13
1798,63458,2010-06-02,23
53496,41131,2011-12-21,19
89719,28405,2012-02-09,6
12159,94079,2017-10-20,5
85968,72410,2015-12-01,9
61402,54874,2012-01-29,8
23098,11053,2018-06-18,22
83181,4808,2011-06-08,18
67487,48442,2011-01-18,16
3422,51363,2017-11-08,15
17756,65551,2018-04-28,5
65043,22108,2011-03-06,3
28983,22410,2018-06-12,10
25961,91160,2013-07-13,5
50330,52241,2019-02-25,14
93340,99743,2017-02-19,13
72726,47098,2013-07-04,10
11383,29897,2020-01-08,23
64284,74307,2010-06-27,0
24339,76071,2015-01-27,21
73975,68089,2017-06-09,21
12566,94540,2017-12-17,20
63919,39794,2011-03-01,11
96130,7759,2012-12-25,8
99739,18664,2020-12-03,6
86691,67890,2015-02-27,18
34837,72996,2012-02-26,15
97592,64817,2017-08-26,19
61281,42497,2018-11-14,21
97272,92415,2020-12-02,8
64557,44423,2016-06-07,9
55454,56950,2010-03-15,14
80752,88756,2014-05-16,9
12146,56625,2018-09-26,18
74384,53481,2011-10-10,4
28058,772,2017-06-25,11
45073,29235,2013-01-24,21
41040,41576,2010-04-05,9
46384,39578,2011-02-09,9
10444,26876,2018-10-05,14
62710,24779,2019-03-10,5
14145,81504,2020-03-15,8
43006,38128,2015-03-22,6
25948,56439,2014-10-26,17
35227,49927,2020-05-09,9
81588,81286,2020-12-31,21
18149,23417,2017-08-15,4
91176,45925,2015-11-17,23
10668,62109,2019-12-22,7
12279,37007,2012-09-15,7
75660,21682,2019-11-27,13
67425,9182,2016-02-09,6
79511,13132,2018-05-09,16
77948,75461,2013-04-28,1
60732,73463,2013-11-15,4
81975,34027,2020-10-24,10
68335,54081,2011-01-01,4
6781,58022,2017-04-18,7
7842,98448,2017-12-11,0
96011,5053,2015-09-28,18
56437,55794,2015-05-21,0
30400,86849,2012-04-28,22
61918,67187,2017-11-05,22
78252,87022,2016-11-01,10
38065,57457,2017-08-19,0
30405,84980,2019-06-20,8
34689,84959,2018-04-29,7
46611,22986,2013-05-17,14
88400,95079,2011-04-25,23
65255,397,2015-04-01,20
66947,92064,2016-06-27,14
5746,87815,2015-01-02,22
97242,53825,2013-06-30,11
38551,83314,2011-02-09,16
24361,48378,2016-12-16,18
82170,89329,2017-11-23,0
58825,92666,2017-10-18,11
82175,10585,2016-10-08,0
32431,31514,2015-09-08,6
12452,45686,2016-11-07,1
26660,13401,2013-06-13,16
79286,89431,2019-07-26,15
76489,37326,2016-04-15,3
56182,79707,2014-12-02,0
97438,51622,2013-11-09,3
37851,54954,2012-04-19,8
69647,64519,2018-10-16,14
82340,22613,2013-12-17,19
17844,28956,2012-12-29,7
72570,80769,2014-12-07,19
82570,73762,2020-12-24,4
34610,74100,2019-10-11,8
43678,52527,2017-10-20,19
4430,20359,2016-07-29,15
50009,32606,2016-09-19,19
46424,3309,2010-08-10,3
85841,51402,2015-05-22,23
89058,62171,2018-04-25,13
95898,20807,2011-12-08,16
77082,79631,2012-05-31,17
32227,96850,2014-04-10,22
64449,62750,2015-06-11,22
72747,7326,2018-08-17,1
30174,15425,2019-11-12,9
8404,62289,2015-10-14,2
19808,69592,2010-03-26,20
98111,21305,2017-11-13,9
28427,67823,2018-01-05,12
48727,96148,2010-01-23,7
55059,90908,2017-09-23,19
59854,7292,2016-06-20,7
77207,43319,2019-12-08,7
99942,49900,2014-03-20,4
37017,69602,2014-10-24,6
11558,79703,2016-09-20,21
48709,58758,2012-07-13,14
5726,29329,2015-02-27,9
80412,6984,2019-12-25,5
40428,17964,2016-12-06,15
27093,76832,2011-03-02,7
93890,5715,2015-04-21,12
50287,14200,2012-04-07,6
61391,7528,2010-02-06,3
2210,81665,2016-08-23,22
7300,5932,2011-10-19,3
35758,83309,2017-03-24,7
97397,65574,2013-11-19,19
8671,14245,2014-06-03,22
29536,35044,2017-01-30,21
44606,23643,2018-09-29,13
37968,19112,2016-09-22,22
10307,75099,2020-12-16,20
38884,13226,2019-08-25,18
31936,82421,2019-04-04,21
30655,61529,2014-08-18,11
76077,2865,2017-10-03,19
53392,26138,2010-03-21,10
41332,37368,2010-10-14,20
80876,32260,2011-09-04,8
2770,8816,2018-09-12,23
37824,72278,2014-04-21,6
27403,85148,2012-02-24,18
87010,53274,2016-10-15,20
7171,17868,2017-01-10,3
38800,50036,2012-12-23,11
31213,86045,2018-02-19,15
84395,5052,2019-05-09,14
78551,86869,2014-10-20,5
50126,95508,2011-02-28,8
10903,76843,2016-09-25,22
71657,98705,2010-01-08,11
83475,49520,2015-02-20,15
73458,62961,2012-08-07,13
12431,13900,2010-10-04,13
93861,11354,2010-01-28,19
49950,39758,2020-08-30,1
24508,32803,2017-10-29,1
8802,2525,2020-12-17,23
19117,50091,2015-06-13,6
87081,49611,2011-10-23,19
83865,37569,2011-01-26,3
24016,52306,2017-12-26,11
20198,83051,2014-10-12,23
8522,43935,2013-01-02,3
56375,29968,2020-08-17,12
14329,78033,2016-03-05,19
6124,58397,2012-10-17,12
19365,56066,2010-07-14,19
43489,96237,2017-05-05,2
93704,55526,2016-11-14,3
51365,84487,2016-07-03,16
97117,97501,2016-01-16,2
50602,48680,2017-05-29,15
3552,85154,2013-02-03,9
9605,94093,2012-01-10,6
81776,44437,2018-12-27,6
73784,13126,2015-05-06,16
71698,92883,2016-02-18,9
77863,79969,2015-11-28,20
36334,55951,2012-11-05,4
66668,74143,2018-02-04,21
37573,223,2016-04-16,20
14637,64342,2016-11-15,23
99787,28453,2014-06-06,10
55861,76165,2016-02-07,6
16612,46674,2019-03-06,14
92400,34350,2015-05-17,14
84814,76945,2014-01-09,17
90338,14324,2015-09-13,17
73114,73642,2018-11-23,12
83807,28364,2014-09-12,3
91021,69209,2019-06-26,5
29443,95917,2018-04-30,3
10547,58309,2014-07-18,0
11126,80723,2010-03-18,21
95039,91044,2016-01-16,0
32622,79105,2015-03-14,12
14371,19076,2017-02-22,16
61274,65061,2011-05-02,21
40262,15355,2010-08-08,19
15719,16165,2019-07-26,19
4385,87993,2017-04-05,21
9904,83585,2014-07-03,1
61969,58352,2018-07-08,7
5325,97475,2011-08-26,9
40184,82067,2013-09-06,20
75935,80268,2014-06-02,23
17185,48839,2014-06-03,23
52257,63909,2020-10-17,3
52017,41674,2016-10-05,10
25937,44560,2010-01-05,23
17154,91121,2010-04-18,9
4363,99068,2016-08-25,11
97642,72797,2015-03-09,18
48280,66820,2014-05-29,15
44590,32244,2018-08-26,0
19737,35170,2010-05-22,16
70769,87339,2017-05-14,20
43584,73016,2015-04-04,10
61344,43424,2014-04-20,21
63506,32126,2017-09-14,6
90908,44743,2010-10-24,9
23805,77012,2011-10-22,10
90163,15519,2018-06-07,15
74771,16598,2018-06-10,7
669,54217,2013-11-23,21
20115,17234,2011-11-23,4
95330,51884,2016-04-26,19
23689,82217,2016-08-19,4
78749,36682,2020-07-20,2
40240,14311,2019-07-26,3
99823,14368,2016-10-19,19
69117,59576,2017-07-04,22
25027,12345,2016-11-22,19
11478,82109,2012-12-19,21
90278,12469,2016-11-14,0
19783,69120,2018-11-30,16
71644,84979,2016-10-02,1
45991,60049,2016-08-19,8
6000,37621,2012-12-01,7
5841,90795,2010-12-28,3
49488,89177,2016-11-18,4
67692,81806,2015-12-05,13
87447,20756,2013-11-27,1
45396,45280,2011-07-03,14
13845,35441,2017-01-09,23
93944,79652,2010-12-12,10
7064,40449,2014-04-12,23
76380,84077,2015-06-01,21
39027,72198,2013-05-25,18
8334,42685,2010-11-04,7
9820,65423,2018-08-10,23
48057,74813,2014-05-07,12
51780,18549,2020-04-11,6
23643,7889,2010-01-29,14
92490,97215,2014-06-16,16
824,93220,2012-06-11,22
42833,10641,2020-01-10,3
24723,31704,2012-08-29,2
10853,97257,2018-05-29,11
23433,71660,2018-10-15,22
22190,34471,2020-07-06,1
44370,95975,2016-04-05,13
13185,4225,2018-09-22,6
68226,61925,2014-07-21,3
86943,52652,2017-08-26,22
92505,29958,2019-01-08,17
76484,97323,2020-04-22,9
51529,58668,2010-05-15,3
32092,7969,2020-09-02,7
24010,21271,2018-06-21,9
2834,71559,2013-12-12,18
43444,56475,2013-08-29,6
21749,26329,2015-08-05,9
92107,23137,2015-07-05,9
35071,28124,2016-07-12,17
58220,53880,2017-06-07,12
56252,68950,2011-06-10,5
22489,60641,2012-01-01,14
27645,6936,2015-06-28,5
27981,41535,2018-01-03,9
93682,9487,2012-10-04,10
34955,51407,2016-06-25,20
26385,44218,2012-10-25,2
87049,79670,2017-02-18,5
1412,55237,2020-01-09,7
59621,72014,2017-08-25,8
79476,76319,2010-06-01,4
88650,82425,2019-04-07,20
91863,59924,2016-02-20,13
51786,4304,2015-10-20,7
8667,74348,2011-03-25,22
6309,86177,2018-11-07,16
1878,66368,2014-02-19,20
50324,48339,2012-01-06,11
54076,52453,2016-07-25,18
97396,77392,2015-10-08,20
89644,78559,2010-12-17,6
54574,4144,2018-02-27,7
34469,54372,2018-03-02,6
24975,68299,2013-03-24,16
93721,52109,2013-09-30,2
29819,35569,2015-11-06,3
3876,87376,2011-05-13,16
55951,92630,2010-05-24,1
39799,48166,2018-09-19,9
90831,31633,2010-02-21,20
77351,43390,2010-11-27,21
84035,39183,2012-02-22,5
76216,50769,2010-07-15,8
42404,83962,2020-06-09,5
24360,28156,2015-10-10,0
90147,5086,2015-01-10,5
2684,13544,2010-04-27,7
56536,22073,2013-10-01,19
39576,61420,2010-01-10,16
32096,35412,2016-10-09,4
66133,8514,2018-09-17,7
82614,30873,2013-06-09,20
74714,34159,2017-07-05,17
4230,91973,2010-02-05,6
67124,57764,2013-09-22,13
3897,70518,2013-02-24,4
68323,46950,2017-01-21,13
29797,81214,2015-02-05,7
96659,31093,2015-06-17,11
55232,15776,2013-11-18,5
85264,4752,2017-04-21,22
2218,94010,2011-02-21,5
14792,54735,2011-09-28,1
86968,67054,2015-11-02,22
61825,67731,2015-07-25,21
43750,19274,2013-04-01,16
67261,85576,2018-05-31,21
71888,1454,2017-12-14,15
89689,44364,2018-09-21,20
36465,26919,2019-09-14,22
36069,34003,2014-01-19,8
6088,26123,2011-10-07,20
91448,62787,2018-11-21,15
47735,32262,2020-06-15,14
36812,15669,2017-12-21,6
57568,22946,2017-11-24,18
12602,49461,2010-12-23,5
50512,5595,2013-01-02,4
82277,23165,2017-02-10,14
10205,94951,2012-06-20,21
49289,90162,2018-01-18,14
36316,94044,2013-04-08,6
12050,15210,2012-05-01,1
17760,18367,2011-05-26,6
76284,28409,2014-08-11,4
94794,61830,2014-09-30,3
91988,87803,2012-05-23,10
37721,85043,2019-09-07,7
51077,8397,2020-01-11,23
21609,13622,2016-03-10,13
9121,87159,2012-02-27,23
19952,63010,2018-09-09,20
39552,12939,2014-07-06,4
35107,33985,2012-05-23,11
22736,16745,2014-02-16,15
39765,11068,2017-06-07,2
32041,14846,2018-07-21,5
42251,1997,2011-04-26,13
53605,60037,2014-08-05,17
99589,89130,2010-10-17,13
29840,93798,2018-01-26,6
34025,95204,2013-10-16,7
495,44005,2020-02-07,14
21863,10685,2010-12-05,18
67808,25486,2012-09-21,22
30836,62828,2016-12-13,3
76563,46897,2019-06-09,0
94178,33138,2012-07-03,18
6363,78413,2018-08-07,9
83146,95793,2017-02-01,11
97534,28030,2013-08-02,10
65354,49920,2020-02-13,23
25271,98107,2013-04-25,10
9168,99537,2016-10-02,12
42521,75266,2020-07-24,1
94570,1544,2018-07-15,10
31383,39377,2010-08-03,11
50202,55994,2016-03-13,4
54390,69059,2013-07-09,20
13534,55036,2010-04-30,21
22367,84455,2017-07-07,23
25895,54310,2017-10-19,3
13820,71883,2018-03-20,6
73527,22514,2014-08-15,11
37497,34699,2010-09-26,2
99857,12650,2017-12-05,8
48216,97822,2012-06-02,12
71893,45065,2014-11-20,0
97144,93835,2011-05-06,7
79741,7939,2017-04-17,6
80107,25224,2012-07-01,21
43044,79705,2015-06-10,5
65869,28900,2018-02-12,8
72183,49886,2011-12-12,10
74048,86119,2015-11-07,20
52410,85894,2010-04-09,9
31726,16426,2019-09-06,16
47242,97335,2018-04-04,10
26074,89612,2010-03-01,12
87191,49363,2014-12-10,18
57290,8305,2010-09-21,22
607,96235,2018-04-26,2
36072,61263,2012-04-26,3
55002,37638,2010-09-01,9
73082,54731,2019-03-19,19
60253,79908,2014-08-04,4
62932,23220,2015-12-01,5
52578,94756,2013-03-29,2
12892,34485,2014-05-09,3
76824,42656,2010-01-28,13
3671,15921,2020-04-03,14
88197,32294,2014-03-03,5
9704,30380,2017-02-09,18
62205,95050,2012-07-15,23
19280,61529,2012-08-11,23
19341,30627,2011-07-25,12
68315,53675,2012-04-10,17
5267,58997,2015-11-26,4
83191,26571,2015-07-18,10
65365,60210,2012-09-10,6
3288,35139,2018-09-14,7
29969,29493,2019-11-16,7
42636,4639,2017-05-11,1
70500,7089,2017-07-31,11
39111,22849,2012-05-28,21
95118,76346,2020-03-16,4
37213,20477,2015-11-03,3
17095,24937,2020-10-10,22
68907,97551,2020-08-12,6
14744,9086,2018-07-16,2
64916,19499,2012-05-06,13
10385,57071,2011-01-27,23
61166,61489,2011-12-03,16
36041,49315,2015-03-02,15
48484,89758,2011-02-23,17
59091,54428,2018-11-30,21
17574,74219,2015-02-24,14
14202,5853,2016-08-03,8
66639,65620,2020-06-24,9
72854,7109,2012-05-19,15
68522,50731,2019-02-04,6
20137,40199,2010-12-22,11
9113,90080,2014-08-13,9
48367,10970,2014-08-22,19
17955,29793,2020-09-05,3
19545,84502,2011-11-02,14
68023,84431,2010-06-30,3
23524,90510,2018-05-15,9
78654,14302,2020-09-11,10
64637,58959,2010-08-03,23
79333,59841,2013-01-18,18
40458,26362,2011-09-03,18
29224,68249,2020-10-23,21
42938,16268,2015-07-19,5
47409,63215,2019-09-17,19
61700,6601,2011-11-13,1
19358,35757,2016-02-27,22
37621,30266,2018-01-21,5
26247,99284,2016-10-20,23
77043,74977,2011-09-05,5
48026,52630,2012-03-06,18
71215,29378,2014-09-01,9
34508,5050,2010-04-30,12
66946,81734,2014-04-22,8
12790,12939,2019-07-04,1
55312,62436,2020-08-14,22
14697,869,2013-06-22,17
83571,16914,2018-05-23,3
47973,63921,2011-01-13,12
16265,90756,2014-09-28,5
79902,45829,2011-11-25,1
79598,90956,2016-12-27,2
58581,81313,2020-02-01,11
80218,68426,2017-04-24,17
66589,13292,2019-11-19,22
1102,37813,2013-08-31,22
49169,12583,2011-02-10,9
31216,43682,2013-04-06,16
7681,32602,2011-11-05,20
36998,29626,2011-01-25,19
10034,3126,2015-03-29,2
63638,18783,2011-07-21,6
79288,54385,2014-03-15,7
64066,24755,2013-03-18,13
53624,66363,2020-04-06,2
87386,65119,2018-01-26,18
5131,63928,2012-03-01,22
5042,68803,2010-12-03,7
55024,14176,2018-11-06,23
94741,77497,2019-02-28,23
65810,99779,2016-10-04,4
60975,87345,2011-03-31,7
91866,46014,2017-02-05,19
22944,55981,2010-02-26,14
34467,35262,2020-03-24,11
96753,77117,2010-07-08,2
37789,10976,2015-10-24,21
77067,29792,2016-12-31,17
94925,66183,2019-03-06,21
29665,9480,2013-04-16,22
64709,19068,2018-02-15,6
40408,65365,2013-09-05,5
16361,99083,2018-12-03,5
61272,40602,2016-08-08,7
59122,3394,2014-03-08,10
80252,75960,2012-12-26,17
25993,55870,2019-04-04,5
62133,56412,2011-07-07,7
49025,76181,2010-07-15,5
28588,31361,2019-06-30,20
15455,53396,2011-02-17,15
9149,70140,2017-06-14,14
112,4331,2010-04-27,0
49715,33669,2014-06-03,8
19766,60291,2017-04-23,4
53985,79504,2012-02-29,16
9212,27707,2014-03-01,20
12538,17203,2018-01-02,13
3917,36570,2017-05-10,14
39966,43652,2020-10-07,0
64167,185,2017-12-04,3
13236,92403,2020-03-23,7
69367,88019,2019-02-05,10
11195,46586,2011-01-11,0
46127,79136,2019-01-12,11
32322,36440,2011-12-10,11
57985,11723,2016-11-16,12
3621,13990,2014-03-28,8
69392,74783,2012-04-04,20
30242,86809,2016-05-06,12
12172,87431,2015-10-05,7
31188,74245,2013-08-18,15
97221,61740,2018-10-12,13
60470,76398,2018-07-25,4
30173,73568,2019-05-11,2
97326,81545,2018-12-28,13
40599,67543,2018-08-18,17
57737,34671,2017-04-04,21
73766,31107,2020-11-26,16
87723,78903,2020-01-06,0
26985,11531,2019-02-09,19
55521,56647,2020-08-22,5
15072,55152,2019-06-05,17
14886,43051,2011-07-07,8
92382,61278,2012-05-20,5
32051,24445,2014-09-09,13
70086,92036,2019-10-24,16
32905,55760,2014-04-09,6
77966,20267,2020-12-26,22
63745,63134,2017-06-18,10
78934,19754,2010-02-17,5
79089,15647,2010-11-17,18
25241,76106,2011-08-10,17
87880,68260,2017-01-09,8
78565,41106,2013-09-23,14
47944,66193,2015-09-07,5
47452,65571,2014-02-24,9
41931,59739,2011-12-03,8
34442,67719,2019-07-21,17
13895,32649,2019-01-04,10
60701,69968,2011-07-14,1
96027,44223,2018-08-29,5
37349,72517,2019-08-25,22
54426,5767,2019-07-11,3
47827,1976,2020-03-07,12
11373,74660,2015-02-22,23
53877,37540,2017-07-22,1
19877,45976,2018-05-14,0
17943,25898,2012-12-03,6
15454,7425,2016-08-19,1
45811,62099,2013-07-08,5
43658,37681,2017-03-20,17
76586,5141,2016-10-03,2
77652,93912,2013-10-13,16
2457,81563,2015-10-10,3
74481,9956,2011-12-26,8
84629,22404,2010-07-02,21
16214,28844,2018-12-03,4
23231,9641,2013-08-16,18
66930,73357,2016-07-27,7
13749,7808,2019-09-13,22
48186,77241,2011-02-28,9
88658,73442,2019-07-17,9
49594,4539,2018-02-10,10
86566,67190,2017-11-08,8
89118,3843,2017-08-20,23
79612,44708,2016-12-18,20
4400,59785,2019-01-10,4
42316,38956,2016-10-13,8
36289,59698,2020-09-18,6
36187,92948,2012-04-13,17
76673,93821,2020-06-19,1
26974,48087,2016-09-23,0
17978,66750,2019-08-27,10
88963,96639,2018-12-24,22
31389,41441,2015-07-05,15
41284,64450,2020-06-22,0
19879,45825,2011-04-08,6
58664,31598,2020-02-15,8
44231,85647,2015-07-13,4
67825,22069,2012-07-28,10
19520,27127,2016-01-16,16
9143,5093,2020-07-11,14
58944,21655,2016-09-30,17
31441,56603,2013-12-04,20
79977,70379,2016-07-18,12
4402,98621,2019-07-04,15
11628,7673,2016-05-19,20
97418,51797,2012-09-15,12
36566,19602,2018-02-08,7
99198,23606,2019-06-18,5
69677,7498,2011-11-26,10
58330,20170,2011-07-26,4
57422,65932,2015-12-08,18
48794,37164,2016-08-25,18
60025,28886,2019-09-12,8
28533,84079,2016-02-12,17
82105,95554,2012-06-03,4
8767,96931,2011-12-29,12
42053,69136,2016-06-01,6
39374,26188,2012-03-11,19
34495,45071,2019-11-16,16
70234,34829,2014-10-02,17
4510,12291,2015-08-19,18
83694,52380,2010-10-29,5
72085,27152,2011-01-15,23
99890,66958,2016-12-27,18
10212,96054,2013-06-24,12
97474,38274,2017-05-06,12
55697,53192,2016-02-19,17
85518,82876,2012-03-15,23
72074,44489,2016-05-04,8
88959,35754,2010-02-20,20
95792,70746,2013-09-26,3
7359,20415,2018-01-25,17
86865,62219,2016-08-29,9
40294,62979,2016-08-25,13
98040,51686,2019-08-25,11
31643,8632,2017-02-25,23
21277,58353,2011-03-12,20
1696,14628,2012-01-13,9
69941,40784,2018-07-30,4
52635,88940,2012-09-11,1
47649,43767,2016-03-16,8
60661,66228,2018-09-21,15
66124,72708,2016-06-27,12
35328,3863,2016-12-21,21
97770,44076,2010-01-27,0
13501,9380,2014-07-07,23
85431,90975,2011-01-26,0
5839,24468,2012-06-28,9
62755,19584,2013-12-23,16
66980,55551,2020-12-31,23
15974,92590,2018-11-20,2
20376,49835,2015-10-14,12
11146,77745,2013-12-09,4
51367,36449,2020-03-15,12
25663,62156,2016-10-31,5
66848,91946,2018-09-07,13
61532,35253,2012-07-19,5
88545,94071,2020-08-08,9
21507,70509,2011-01-01,23
85854,11797,2019-03-20,11
38150,53773,2013-01-29,15
90406,76902,2017-03-20,4
50698,24636,2018-09-24,23
10995,4443,2012-07-15,22
66126,69778,2010-08-04,23
18416,95896,2018-07-01,5
39275,10536,2019-08-10,0
68488,58447,2016-11-14,22
83600,63748,2020-07-08,5
33569,84777,2015-11-30,6
54779,43781,2015-09-22,21
26905,66211,2011-12-24,11
44291,50461,2017-05-14,22
72842,84099,2011-11-11,3
45376,21673,2019-08-20,14
11141,53658,2016-11-29,8
10215,50039,2010-02-19,12
27189,50761,2011-06-30,9
17171,38435,2018-02-23,22
47482,83509,2018-08-14,2
57873,7318,2015-07-20,6
92691,90571,2018-04-27,2
84148,25210,2013-04-06,17
51622,13846,2015-08-19,21
21369,76327,2017-11-27,9
707,72193,2013-09-20,6
15401,67041,2014-03-07,17
84496,95455,2015-11-20,0
28264,31555,2010-10-05,10
67378,18503,2011-01-23,9
33293,16168,2012-07-22,23
90125,14909,2014-07-04,0
94965,57151,2019-02-17,0
13763,86002,2020-01-17,20
92910,85958,2011-12-04,22
84239,27187,2019-09-22,17
59168,62913,2010-10-15,19
62974,82709,2018-02-23,11
95568,53816,2020-08-31,2
81758,51712,2011-06-17,0
83447,86239,2015-04-02,17
10948,23882,2020-10-11,1
26200,17467,2018-05-16,1
8978,44331,2013-04-14,10
91529,53065,2016-09-08,15
53349,63983,2010-11-20,14
92676,64519,2012-01-23,1
6803,25504,2011-05-22,12
61412,91566,2010-02-02,8
35142,74094,2020-08-08,4
3983,43244,2019-09-16,14
50480,12861,2014-01-07,18
51848,87147,2010-11-09,5
51346,19768,2016-05-29,18
5522,67542,2015-01-30,7
83832,35511,2011-12-05,10
98989,33725,2013-09-08,10
53770,52521,2015-09-21,15
60140,73746,2015-07-31,22
49226,63722,2011-03-04,6
28780,8799,2011-09-05,3
58727,52131,2011-04-01,5
79385,1169,2014-10-30,6
54846,77948,2012-02-03,6
9606,2406,2013-12-23,10
41306,17823,2011-06-28,15
47566,22074,2018-12-21,19
51778,90910,2010-02-17,8
3604,95355,2016-04-23,18
